File,Type,Name,JavadocPresent
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Class,LoggingInterceptor,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeNewInstance,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterNewInstance,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeValidate,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterValidate,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeGetConstantDomainValues,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterGetConstantDomainValues,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeGetVariantDomainValues,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterGetVariantDomainValues,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeGetDynamicDomainValues,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterGetDynamicDomainValues,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeSave,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterSave,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforePreSave,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterPreSave,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforePostSave,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterPostSave,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeDelete,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterDelete,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforePreDelete,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterPreDelete,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforePostLoad,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterPostLoad,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforePreExecute,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterPreExecute,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeServerSideAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterServerSideAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeUploadAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterUploadAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeBizImportAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterBizImportAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,beforeBizExportAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/LoggingInterceptor.java",Method,afterBizExportAction,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Class,ControlPanelExtension,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,trapException,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,setResults,true
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,getBizletTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,setBizletTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,getCommandTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,setCommandTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,getContentTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,setContentTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,getDirtyTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,setDirtyTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,getFacesTrace,false
"/Users/benpetito/workspace/gerardmccabe/src/main/java/modules/admin/ControlPanel/ControlPanelExtension.java",Method,setFacesTrace,false
